user_id,day_of_week_pst,categorized_created_at_pst,total_posts,followers,followings,likes_count,comments_count,video_view_count,video_duration,day_time_group,EPF,log_EPF,predicted,residuals
1278062,5,Morning,507.0,715.0,873.0,35.0,1.0,254.0,19.886,5_Morning,50.349650349650354,3.938658127191703,2.746290695982927,1.1923674312087762
1278062,5,Evening,507.0,715.0,873.0,41.0,3.0,306.0,49.872,5_Evening,61.53846153846154,4.135781752086274,2.8492847143368136,1.2864970377494602
1278062,6,Morning,507.0,715.0,873.0,35.0,3.5,187.0,49.95,6_Morning,53.84615384615385,4.004532062952759,2.7590706077145097,1.245461455238249
1278062,6,Evening,507.0,715.0,873.0,52.0,1.0,220.0,13.546,6_Evening,74.12587412587412,4.319165028406635,2.928781120109243,1.3903839082973923
1278062,7,Morning,507.0,715.0,873.0,50.0,5.0,285.0,26.659,7_Morning,76.92307692307693,4.355722146787147,2.761823769615158,1.593898377171989
1278062,7,Afternoon,507.0,715.0,873.0,51.0,1.0,250.0,20.166,7_Afternoon,72.72727272727272,4.3003727813170425,2.8376272243675347,1.4627455569495078
1278188,1,Morning,227.0,470.0,769.0,3.0,0.5,35.5,78.116,1_Morning,7.446808510638299,2.133788678977132,2.6369585772626256,-0.5031698982854937
1278188,1,Afternoon,227.0,470.0,769.0,1.8571428571428572,0.42857142857142855,34.285714285714285,68.36642857142857,1_Afternoon,4.86322188449848,1.7686992621403572,2.7084826153549177,-0.9397833532145605
1278188,1,Evening,227.0,470.0,769.0,3.4,0.8,31.0,58.67280000000001,1_Evening,8.936170212765958,2.296181655958839,2.851113315633185,-0.5549316596743461
1278188,2,Evening,227.0,470.0,769.0,4.0,0.0,50.0,73.733,2_Evening,8.51063829787234,2.2524109929035103,2.831614968593045,-0.5792039756895346
1278188,3,Morning,227.0,470.0,769.0,0.5,0.0,23.5,46.983000000000004,3_Morning,1.0638297872340425,0.7245633767933243,2.659891507992874,-1.9353281311995496
1278188,3,Evening,227.0,470.0,769.0,1.0,1.0,30.0,78.133,3_Evening,4.25531914893617,1.6592407349179186,2.8891194544085805,-1.229878719490662
1278188,4,Morning,227.0,470.0,769.0,4.0,1.0,42.0,33.366,4_Morning,10.638297872340425,2.4543012007119227,2.6688402518291965,-0.21453905111727378
1278188,5,Morning,227.0,470.0,769.0,2.0,0.0,28.0,44.033,5_Morning,4.25531914893617,1.6592407349179186,2.746290695982927,-1.0870499610650084
1278188,5,Afternoon,227.0,470.0,769.0,5.0,0.0,36.0,78.166,5_Afternoon,10.638297872340425,2.4543012007119227,2.757320238792932,-0.3030190380810094
1278188,7,Afternoon,227.0,470.0,769.0,2.0,0.0,46.0,47.433,7_Afternoon,4.25531914893617,1.6592407349179186,2.8376272243675347,-1.178386489449616
1278300,1,Morning,610.0,3092.0,4362.0,30.0,7.0,226.0,43.833,1_Morning,11.966364812419146,2.562358682437444,2.6369585772626256,-0.07459989482518159
1278300,1,Evening,610.0,3092.0,4362.0,37.0,2.0,201.0,31.866,1_Evening,12.61319534282018,2.61103956815339,2.851113315633185,-0.24007374747979515
